,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSteps,ActivityDay_Mon,ActivityDay_Sat,ActivityDay_Sun,ActivityDay_Thu,ActivityDay_Tue,ActivityDay_Wed
706,1.9919512309730354,1.7092464095406388,7.580811498260853,1.03451008211025,0.8871568123147753,2.1283803964897667,-0.22151885849988126,0.8873126906726766,0.5029178828706906,1.709586686769492,0.01870213032901379,1.0283140395456989,4188.0,0.0,0.0,1.0,0.0,0.0,0.0
717,0.5287112862502,0.5349131134072165,-0.17673550650985886,0.5454960234905017,0.2573743405906075,0.21995370094945932,-0.22151885849988126,0.6755282925646418,-0.04427151280092168,0.4667059445240849,0.5246517072062655,0.3287683701454894,14816.0,1.0,0.0,0.0,0.0,0.0,0.0
266,0.09257803092173313,0.09680639068340421,-0.17673550650985886,-0.5258554358612393,-0.2374547383108195,1.0264016362429018,1.1251984419784926,-0.5951780960835668,-0.19350498434772503,1.6342605811788613,0.258184930050913,-0.48365219810216425,7618.0,0.0,0.0,0.0,0.0,0.0,1.0
792,0.16483684687510697,0.16939217188322056,-0.17673550650985886,0.2057991877943952,0.5160349522500323,-0.1457027304455969,-0.22151885849988126,0.2519594963485723,0.6024068639018929,-0.060576794610330185,0.7169125464196212,-0.2579024004072759,13953.0,0.0,0.0,0.0,0.0,0.0,0.0
711,-0.8003338206247663,-0.8001458141368151,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.4512514135941604,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.024165074179129383,0.8754434138411602,-0.3707772992547201,14172.0,0.0,0.0,0.0,0.0,1.0,0.0
393,-0.8158178262919403,-0.815699883666261,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.48130534732443186,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.41837579616582615,-1.2731557892975691,-0.7316982721125971,4081.0,0.0,0.0,1.0,0.0,0.0,0.0
65,-0.4622660571035629,-0.46054832156932757,-0.17673550650985886,-0.4922590471995387,-0.48486927832383886,0.014585035329902098,-0.22151885849988126,-0.5649231820681332,-0.4919719274413318,-0.25830782178573586,0.9530223489623387,0.6032912722806313,5263.0,0.0,0.0,0.0,0.0,0.0,0.0
593,0.149352718109971,0.1538379786988045,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,1.3920581868520086,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,1.9261492403425553,-1.914025253342088,0.12810188330558867,0.0,0.0,0.0,1.0,0.0,0.0,0.0
891,5.07585215476915,5.1026294233455705,-0.17673550650985886,4.368018211030008,0.7072190013268612,3.651114467388535,-0.22151885849988126,2.1882739933363187,0.7516403354486962,2.180374846710934,-0.3118515932307907,3.107441805970226,5245.0,0.0,1.0,0.0,0.0,0.0,0.0
695,0.6758094011212007,0.4856584983290541,5.065520912391258,0.526831381870504,-0.2711930859541989,0.770943081072892,-0.22151885849988126,0.37297915241030644,-0.39248294641012954,1.0034044468573289,0.3897318200389984,0.48902285616346564,10320.0,0.0,0.0,0.0,0.0,0.0,1.0
789,-0.3487165596291253,-0.3464850218835569,-0.17673550650985886,-0.45119679098967785,0.26862044597535956,-0.1557208275697378,1.1251984419784926,-0.5044133540372662,0.20445093977708392,0.17481728536039084,0.7438965238530747,-0.5379993716213041,15484.0,0.0,0.0,0.0,0.0,1.0,0.0
523,-0.6351709095064676,-0.6342355543216902,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.13067576333001132,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.26897491734867923,-1.1247439134135753,-0.8348185500719905,10144.0,0.0,1.0,0.0,0.0,0.0,0.0
911,3.540353268672376,3.5601825300737437,-0.17673550650985886,4.200036346113075,-0.3274236769808173,1.372022231031827,-0.22151885849988126,2.248783821367186,0.1547064492614828,0.3254694965416523,0.38635882285981676,2.3660906184783705,21129.0,0.0,0.0,0.0,1.0,0.0,0.0
383,0.4280651883807217,0.4338116001568024,-0.17673550650985886,-0.19735742985765573,-0.28243919133895096,1.2618244745217306,-0.22151885849988126,-0.2623740419137979,-0.2929939653789273,1.5212714227929152,-1.4451786454358346,0.06957415797728428,10210.0,0.0,0.0,0.0,1.0,0.0,0.0
586,1.2822669636941708,1.2918785688074523,-0.17673550650985886,-0.574383548793758,-0.33866978236556927,3.44574580026628,-0.22151885849988126,-0.6556879241144339,-0.39248294641012954,2.9712989554125566,-0.20054268631779532,0.7635457582986076,13368.0,0.0,0.0,1.0,0.0,0.0,0.0
805,-1.0145294162267493,-1.0153106273322345,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.8669978537537195,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.9833215880955566,-1.2866477780142958,0.3552451982701985,5151.0,1.0,0.0,0.0,0.0,0.0,0.0
715,-1.4506626715552162,-1.453417350056047,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.7135178199015744,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.8589875655866388,1.5500428496774958,-1.0591748304971573,4631.0,0.0,1.0,0.0,0.0,0.0,0.0
443,-0.3125872133304528,-0.31019219324075115,-0.17673550650985886,0.3252530730444785,-0.6085765567649352,-0.7317550330038965,-0.22151885849988126,0.22170458233313872,-0.6412053989881351,-0.16415018979744744,-0.47712845501069295,-0.03633315452155221,3276.0,0.0,0.0,0.0,0.0,1.0,0.0
612,0.046126014178277844,0.05014418235430108,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,1.1766715433223605,3.81863290826351,-0.6556879241144339,-0.6909498895037363,1.5589344755882304,0.32564487363454653,0.884781760764381,9411.0,0.0,0.0,0.0,0.0,0.0,1.0
449,-0.22484439170990486,-0.2220523425114888,-0.17673550650985886,0.2505944169741213,-0.43988482529570744,-0.5364043447935306,-0.22151885849988126,0.16119475430227165,-0.4919719274413318,0.024165074179129383,-1.0572839698299417,0.026375122615916763,6155.0,1.0,0.0,0.0,0.0,0.0,0.0
276,-0.168069704521667,-0.16502075449608852,-0.17673550650985886,-0.39146988158773033,0.5160349522500323,0.00957604612440718,-0.22151885849988126,-0.4439035260063991,0.20445093977708392,-0.013497978616185981,0.8046104730783449,-0.8055546874078383,9317.0,0.0,1.0,0.0,0.0,0.0,0.0
318,0.08741669569934184,0.09162170084025563,-0.17673550650985886,0.29538955731006794,-0.0012863374208987514,-0.18076577209451458,-0.22151885849988126,0.34272423839487287,-0.09401600331652281,-0.08882408420681671,-0.8414121503623142,-1.1650821429959939,7641.0,0.0,0.0,0.0,1.0,0.0,0.0
370,-0.47000806006618345,-0.4683253564636679,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.1898997672191876,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.28780644374633696,-0.770579209599499,-0.46274943905634125,4369.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-1.4506626715552162,-1.453417350056047,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.7135178199015744,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.8589875655866388,1.5500428496774958,-1.351813457138679,0.0,0.0,1.0,0.0,0.0,0.0,0.0
187,-0.9835614048924011,-0.9842024882733427,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.8068899862931763,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.3336339273763666,-0.9054990967667661,-1.2793505591131595,3335.0,0.0,0.0,0.0,1.0,0.0,0.0
16,0.7506488231367892,0.757854899539874,-0.17673550650985886,0.7470743323165273,0.6509883439481615,0.1848907785145921,-0.22151885849988126,0.7965479486263759,0.7018958449330951,-0.07940832100798786,-0.6693892942240487,-0.5839854415221146,13154.0,0.0,0.0,0.0,1.0,0.0,0.0
163,0.4048391183309796,0.41048043403514844,-0.17673550650985886,-0.3952028213345015,0.7072190013268612,1.0414287225725376,-0.22151885849988126,-0.020334729790329565,1.2988297311203085,0.7868418932842656,0.3964778143973618,0.40959237178933827,12453.0,0.0,0.0,0.0,1.0,0.0,0.0
527,-1.339693857046961,-1.3419464107163173,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.4981310867109392,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.4258624584405122,-0.1263367483757984,-1.2821375936526025,8161.0,0.0,0.0,0.0,0.0,0.0,1.0
730,-0.9835614048924011,-0.9842024882733427,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.8118989754986712,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.011568877692043,1.2464731035511447,-0.4906197844507719,5600.0,0.0,0.0,1.0,0.0,0.0,0.0
827,0.2654829447445853,0.27049368513363464,3.1615252147362067,-0.10030120361932529,0.08868263498744547,0.6507271077237047,-0.22151885849988126,1.4924109709813473,-0.04427151280092168,-0.24889205858690702,-0.7031192660158654,1.9563965411802398,15148.0,0.0,0.0,0.0,1.0,0.0,0.0
164,1.8809823408511475,1.893303084195636,-0.17673550650985886,-0.2234879502246096,0.9208951262198081,3.5809883800835047,-0.22151885849988126,-0.2623740419137979,0.4531733923550895,1.540102949190573,0.21096296954236946,0.5782079614256438,12954.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.9603353658106998,-0.9608713532598574,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.7618090263411934,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.5313649545517722,1.0744502474128792,-1.2291839374031843,2916.0,0.0,0.0,0.0,0.0,1.0,0.0
745,0.38161304853930456,0.3871492681727292,-0.17673550650985886,0.28792370058741007,1.0670946221780777,-0.0855948629850537,-0.22151885849988126,0.31246932437943936,0.652151354417494,-0.4748703753587992,-0.9628400488128547,0.30229154202078024,14365.0,0.0,0.0,0.0,0.0,0.0,1.0
649,-1.4506626715552162,-1.453417350056047,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.7135178199015744,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.8589875655866388,1.5500428496774958,-0.663415925896242,6116.0,0.0,0.0,0.0,0.0,0.0,0.0
614,0.16999818209749826,0.17457686172636913,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,1.4271212290018251,1.1251984419784926,-0.6556879241144339,-0.6909498895037363,0.5702793397112021,0.6798095774486228,0.649277342181442,9592.0,0.0,0.0,0.0,0.0,0.0,0.0
459,-1.3164678331912132,-1.3186152909976816,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.4530501563120193,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.312873300054566,-2.0253341602550834,-1.5399382885510862,4493.0,0.0,0.0,0.0,1.0,0.0,0.0
286,-0.3332325539619512,-0.3309309523541109,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.45036755052369287,1.1251984419784926,-0.6556879241144339,-0.6909498895037363,1.1446408948397615,0.4740567495185404,-0.6843186849420649,7412.0,0.0,0.0,0.0,0.0,1.0,0.0
589,-0.44162065479405,-0.43980950049886525,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.2349807872790951,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.41021136533111185,-0.7469682293452272,-0.4167633691555307,5206.0,0.0,0.0,0.0,0.0,0.0,1.0
17,0.394516447886197,0.40011105434885125,-0.17673550650985886,-0.1786927878643647,-0.09125524235254998,1.0815006342128997,-0.22151885849988126,-0.17160929986749726,-0.09401600331652281,0.4290428917287695,-0.5580803873110532,-0.6689899949751281,11181.0,0.0,0.0,0.0,0.0,0.0,0.0
637,-0.22484439170990486,-0.2220523425114888,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.6557362161432501,2.4719157424568663,-0.6556879241144339,-0.6909498895037363,0.6267739189041752,-0.6086753449987784,-0.19798115780925002,5896.0,0.0,0.0,1.0,0.0,0.0,0.0
584,-1.4506626715552162,-1.453417350056047,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.7135178199015744,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.8589875655866388,1.5500428496774958,-1.1441793839501708,7924.0,0.0,0.0,0.0,0.0,0.0,0.0
922,,,,,,,,,,,,,12986.0,1.0,0.0,0.0,0.0,0.0,0.0
483,0.35838710158752457,0.36381822570604555,-0.17673550650985886,-0.19735742985765573,-0.09125524235254998,1.046437830992083,-0.22151885849988126,-0.23211912789836434,-0.2929939653789273,1.6248448179800323,0.22782795543827786,-0.07674515534347666,13743.0,0.0,0.0,0.0,1.0,0.0,0.0
211,-0.544847482081772,-0.5435034207575735,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.04463896855927418,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.44787441812642725,0.7236585407779846,-0.7191566166851033,5528.0,0.0,0.0,1.0,0.0,0.0,0.0
668,0.49516254601374216,0.5012125678584999,-0.17673550650985886,-0.26455020680776364,2.034260706414037,0.45036755052369287,-0.22151885849988126,-0.2623740419137979,1.3983187121515108,0.3819640757346253,-0.9830780318879447,-0.3874995064913785,7091.0,0.0,0.0,0.0,0.0,1.0,0.0
434,-1.0584008269079896,-1.0593805525672484,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.9521507849530897,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.785590560920151,0.8046104730783449,-0.535212337081861,12375.0,0.0,0.0,0.0,0.0,0.0,1.0
93,-0.6093642336525779,-0.6083121053651819,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.08058587428045819,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.47612170772291373,0.7135395492404396,-0.6369390977715329,4929.0,0.0,0.0,0.0,0.0,0.0,1.0
378,-0.596460895467566,-0.5953503806276929,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.055540929254782205,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.33488525974048117,-1.4654166285109247,-0.5184901298452026,5974.0,0.0,0.0,0.0,0.0,0.0,1.0
53,-1.081626865989691,-1.0827116875807337,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.0022407341105677,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.7479275081248355,1.1520291825340578,-1.322549594474527,2193.0,0.0,0.0,0.0,0.0,0.0,1.0
113,-0.759043077425688,-0.7586682336937582,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.37110747109938563,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.12648713700213207,0.9294113687080671,-0.8013741355986738,4059.0,0.0,0.0,0.0,0.0,1.0,0.0
388,0.21903080490316815,0.2238313531495614,-0.17673550650985886,-0.3578735044981186,0.5497733999838396,0.7058261056937026,-0.22151885849988126,-0.41364861199096553,0.6024068639018929,0.8433364724772385,-1.0505379754715782,-0.11437012162595805,8925.0,0.0,0.0,0.0,0.0,1.0,0.0
325,0.5493566271397654,0.555651872779811,-0.17673550650985886,0.8217329883868845,0.8084339441665715,-0.35608050448469947,-0.22151885849988126,0.4334889804411735,0.9008738069954996,-0.4466230857623127,-0.7975631870329525,-1.0758970377338157,6093.0,0.0,0.0,0.0,1.0,0.0,0.0
705,0.46419453467939414,0.4701044287996082,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,2.0031555536500343,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,2.0862172147226454,0.13675703160037253,0.4876293388937441,6815.0,0.0,1.0,0.0,0.0,0.0,0.0
347,-1.4506626715552162,-1.453417350056047,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.7135178199015744,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.8589875655866388,1.5500428496774958,-0.4697170254049489,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526,-0.477750062770737,-0.4761023910987735,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.17487280060450144,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.8527522356760674,-1.5497415579904668,-0.6773510985934573,9454.0,0.0,0.0,0.0,0.0,1.0,0.0
611,-0.05710081310944398,-0.05354973790440697,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.9863297246025396,1.1251984419784926,-0.6556879241144339,-0.6909498895037363,1.4365295540034555,0.36949383696390836,0.819286449087469,9543.0,0.0,0.0,0.0,0.0,1.0,0.0
692,-0.8390438960836153,-0.8390310495286802,-0.17673550650985886,-0.574383548793758,-0.3724081300089487,-0.6566201989286672,-0.22151885849988126,-0.6556879241144339,-0.2929939653789273,-0.8703324297096106,-2.878702446588048,-1.9356971931520015,5029.0,0.0,0.0,1.0,0.0,0.0,0.0
662,0.2887088916963653,0.2938247276003183,-0.17673550650985886,0.694813335257923,0.27986655023549994,-0.4562604027996553,-0.22151885849988126,0.857057776657243,0.005472977714679436,-0.07940832100798786,-0.6221673337155051,-0.45020778362884745,10771.0,0.0,0.0,0.0,0.0,0.0,1.0
562,0.6370994487603133,0.6437917235090733,-0.17673550650985886,0.788136632948278,1.2132941192609588,-0.3210175820498323,-0.22151885849988126,2.6723526175832553,2.9901424086507467,-0.21122900579159165,-1.0471649782923966,2.370271170287535,6083.0,0.0,0.0,1.0,0.0,0.0,0.0
912,0.647422118947029,0.6541611029361357,-0.17673550650985886,-0.5445200942794307,0.42606604731838105,1.7877686711913865,-0.22151885849988126,2.5210780475060877,0.7018958449330951,0.6926842612959772,0.1873519892880977,2.543067311733005,13422.0,0.0,0.0,0.0,0.0,0.0,0.0
245,-0.044197536602446574,-0.04058807512402046,-0.17673550650985886,-0.2794819202530792,0.3136049316172259,0.1848907785145921,-0.22151885849988126,-0.32288386994466495,0.10496195874588167,0.08065965337210243,-1.0201810008589431,-0.5198836471149241,6424.0,0.0,0.0,0.0,0.0,0.0,1.0
353,-0.6196869038392936,-0.6186814847922444,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.13568475253550624,6.512067778563718,-0.6556879241144339,-0.6909498895037363,-0.2206447689904205,-0.10272576812152664,0.7119856193189109,0.0,0.0,0.0,0.0,0.0,1.0,0.0
214,-0.3100064841702761,-0.3075997864916917,-0.17673550650985886,-0.574383548793758,-0.36116202574880824,0.3602055104038778,-0.22151885849988126,-0.6556879241144339,-0.3427384558945284,0.5891108661088599,0.6494526028359877,-0.5742308206340638,8580.0,0.0,0.0,0.0,0.0,0.0,1.0
302,0.04354528501810115,0.047551775605241625,-0.17673550650985886,0.11620886307390549,-0.597330439009456,0.22496269015495424,1.1251984419784926,0.009920184225103972,-0.591460908472534,1.2764615796233652,0.3458828567096366,-0.3624161956363909,6798.0,1.0,0.0,0.0,0.0,0.0,0.0
858,0.5364532275348062,0.5426900863444544,-0.17673550650985886,1.5757853154761616,-0.4623770518097732,-0.8469618979335384,-0.22151885849988126,1.3411364009041797,-0.4919719274413318,-0.8232536137154663,0.9429033574247937,0.8778141744157733,8538.0,0.0,0.0,0.0,1.0,0.0,0.0
152,1.1480720017160717,1.1570763855756472,-0.17673550650985886,0.7844037047735956,-0.5186076349641107,1.442148315331461,-0.22151885849988126,0.7965479486263759,-0.5417164179569329,1.0693147892491308,0.32901787081372824,0.631161617675062,,,,,,,
864,-1.0403361230486796,-1.0412341073969116,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.9170878029111974,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.6726014025342049,-0.14657473145088845,-0.42930502458302444,12474.0,0.0,0.0,0.0,0.0,0.0,1.0
323,-0.15000496969431643,-0.14687427821758334,-0.17673550650985886,-0.574383548793758,-0.1812241810225477,0.6006372186741511,-0.22151885849988126,-0.6556879241144339,-0.19350498434772503,-0.20181324259276281,-0.8987531024084028,-1.3100079390470332,12414.0,0.0,0.0,0.0,0.0,1.0,0.0
735,0.5622600267447248,0.5686136592151676,-0.17673550650985886,0.46710443924546236,1.1908019096160667,-0.030495984730005414,-0.22151885849988126,0.9780774327189773,1.6967856552451175,-0.3430496905751954,-0.5749453732069616,0.7593652064894431,11459.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.7003354854856223,1.711838816548933,-0.17673550650985886,1.8146929075421827,-0.19247028640729974,0.99634770251263,-0.22151885849988126,1.704195369089382,-0.14376049383212391,0.4290428917287695,0.4302077861891786,-0.22027743412479453,18134.0,0.0,0.0,0.0,0.0,0.0,1.0
841,0.29903168523911,0.30419423094158576,-0.17673550650985886,-0.4661285264592917,2.0567529160589295,0.33015157717450555,-0.22151885849988126,-0.5346682680526997,1.9952525983387241,0.13715423256507547,0.6393336112984427,0.8736336226066087,8567.0,0.0,0.0,0.0,1.0,0.0,0.0
146,0.7016162003311193,0.7086004081166817,-0.17673550650985886,0.66121689134883,0.21238985494874116,0.42031361679342116,-0.22151885849988126,0.6150184645337747,0.005472977714679436,0.2783906805475081,0.5954846479690808,0.10162505518087954,0.0,0.0,0.0,0.0,1.0,0.0,0.0
138,-0.7745271445128095,-0.7742223649210719,-0.17673550650985886,-0.1413634598291861,-0.31617753898233036,-1.1324745656548956,-0.22151885849988126,-0.17160929986749726,-0.2929939653789273,-0.9739058248967277,1.1520291825340578,0.2618795411988558,,,,,,,
602,0.2861282856341507,0.29123244450622915,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,1.657534958861109,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,1.879070424348411,-1.5362495692737401,0.061213054358955084,7150.0,0.0,0.0,1.0,0.0,0.0,0.0
390,0.99839315897523,1.00672025828401,-0.17673550650985886,0.40737758546420016,0.9321412316045602,1.0163836583328114,-0.22151885849988126,0.16119475430227165,1.0003627880267019,1.229382763629221,-0.07911478786725488,0.2967174729418941,3702.0,0.0,0.0,0.0,1.0,0.0,0.0
80,1.9661444322792507,1.9788505271389,-0.17673550650985886,-0.33920884048052935,2.877719369383233,3.0249902521880747,-0.22151885849988126,-0.383393697975532,2.840908937103943,1.9261492403425553,-0.5547073901318715,2.1305861998954314,18213.0,0.0,1.0,0.0,0.0,0.0,0.0
63,0.05128734940066936,0.05532887219744989,-0.17673550650985886,0.27672491531677695,0.3585893509070108,-0.3911434269195667,-0.22151885849988126,0.2519594963485723,0.10496195874588167,-0.5878595337447453,0.9395303602456121,0.8151058972783043,8001.0,0.0,0.0,0.0,0.0,0.0,1.0
522,0.5029046103963104,0.5089896644507081,-0.17673550650985886,-0.06297187558414669,0.23488213094571508,0.99634770251263,-0.22151885849988126,-0.08084455782119664,-0.04427151280092168,0.7491788404889501,-0.7199842519117738,-0.4056152309977584,9930.0,0.0,0.0,0.0,0.0,0.0,0.0
263,-0.09839161772846984,-0.09502738004533162,-0.17673550650985886,-0.5482530254404585,-0.33866978236556927,0.735880038923075,-0.22151885849988126,-0.6254330100990003,-0.39248294641012954,1.0693147892491308,0.4774297466977221,-0.5951335796798869,5439.0,0.0,0.0,0.0,1.0,0.0,0.0
798,-0.3512971656913399,-0.349077304977646,-0.17673550650985886,-0.09283534689666752,-0.04627075671068362,-0.5113592810547033,-0.22151885849988126,-0.17160929986749726,0.005472977714679436,-0.5784437705459164,0.9327843658872487,-0.645300201389862,4998.0,0.0,0.0,0.0,1.0,0.0,0.0
335,1.1506527311343158,1.1596687925839417,-0.17673550650985886,-0.28694779900003525,5.644263558999886,0.06467492437945524,-0.22151885849988126,-0.41364861199096553,5.377877953399601,-0.4372073225634838,0.6022306423274442,-0.9058879308277886,10414.0,0.0,0.0,1.0,0.0,0.0,0.0
428,-0.7822691474754301,-0.7819993998154122,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.41618849115929313,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.842085140113124,-0.5243504155192364,-0.9672026906955361,10074.0,0.0,0.0,0.0,1.0,0.0,0.0
232,-0.6016222306899573,-0.6005350704708414,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.06555890716487263,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.061828126974444744,0.8619514251244335,-0.8013741355986738,1532.0,0.0,0.0,0.0,1.0,0.0,0.0
267,-0.1861343162510557,-0.1831671071196236,-0.17673550650985886,-0.4026686780571593,-0.6535610176653474,0.500457439573246,2.4719157424568663,0.7360381205955089,-0.6909498895037363,1.587181765184717,0.16036801185464428,-0.10600901800762885,7910.0,0.0,0.0,0.0,1.0,0.0,0.0
360,-0.42355598164471375,-0.42166308617746234,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.22496269015495424,5.165350208741884,-0.6556879241144339,-0.6909498895037363,0.08065965337210243,-0.6963732716575021,0.8485503117516211,,,,,,,
638,-1.4506626715552162,-1.453417350056047,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.7135178199015744,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.8589875655866388,1.5500428496774958,-3.2288812194535836,7802.0,1.0,0.0,0.0,0.0,0.0,0.0
270,-0.1732310397440583,-0.1702054443392371,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.7659339726533466,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,1.5212714227929152,0.33913686235127327,-0.5714437860946208,2524.0,0.0,0.0,1.0,0.0,0.0,0.0
107,-1.4506626715552162,-1.453417350056047,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-1.7135178199015744,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-1.84957180238781,1.5466698524983142,-1.3504199398689576,4.0,0.0,0.0,0.0,0.0,0.0,1.0
490,-0.374523235741082,-0.3724084710993,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,0.3752325967335136,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,0.4667059445240849,-0.8245471644664059,-1.2054941438179183,9451.0,0.0,0.0,0.0,1.0,0.0,0.0
599,-0.779688479735201,-0.7794070547642206,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.4111795019537982,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.5313649545517722,-0.7503412265244089,-0.6104622696468237,0.0,0.0,0.0,0.0,1.0,0.0,0.0
774,1.3880743975602416,1.3981647726787192,-0.17673550650985886,2.822584629359868,0.12242095001708994,-1.1074295615230938,-0.22151885849988126,2.0672543372745844,0.05521746823028056,-1.011568877692043,0.8923083997370685,0.7551846546802784,17076.0,1.0,0.0,0.0,0.0,0.0,0.0
452,-0.7925918179202127,-0.7923687795017095,-0.17673550650985886,-0.5295883670222671,-0.38365425113826235,-0.6215571567788504,-0.22151885849988126,-0.5951780960835668,-0.39248294641012954,-0.11707137380330324,-0.8312931588247692,-0.2746246076439343,3809.0,0.0,0.0,0.0,1.0,0.0,0.0
309,0.2809669504117594,0.2860477546630806,-0.17673550650985886,0.18340161762642196,1.7418617133728862,-0.4362244469794742,-0.22151885849988126,0.2822144103640058,1.5972966742139152,-0.41837579616582615,-0.7638332152411357,-1.1455729012198923,5995.0,1.0,0.0,0.0,0.0,0.0,0.0
500,-0.08290748896333387,-0.07947318686091556,-0.17673550650985886,-0.4586626589111314,1.6518926071357671,-0.24087363955505756,-0.22151885849988126,-0.5346682680526997,1.3485742216359096,-0.5031176649552858,-0.26800262990142887,0.5740274096164791,6543.0,0.0,0.0,1.0,0.0,0.0,0.0
499,0.38935511266380574,0.3949263645057027,-0.17673550650985886,-0.5146566397651035,0.7297112109717537,1.1566355875021794,-0.22151885849988126,-0.5951780960835668,0.7516403354486962,0.5891108661088599,-0.8886341108708578,1.036675143164028,8237.0,0.0,1.0,0.0,0.0,0.0,0.0
131,-0.9242059885439866,-0.9245784935088831,-0.17673550650985886,-0.574383548793758,-0.6535610176653474,-0.6916831213635345,-0.22151885849988126,-0.6556879241144339,-0.6909498895037363,-0.4937019017564569,1.0609582586961526,0.2535184375805266,0.0,0.0,0.0,0.0,0.0,0.0,1.0
